CMDLINE /Users/macbookair/Documents/Programming/oneredboxng/venv/bin/python3 app.py
MEM 39.218750 1680699798.2493
MEM 39.218750 1680699798.3548
MEM 39.218750 1680699798.4597
MEM 39.218750 1680699798.5653
MEM 39.218750 1680699798.6693
MEM 39.218750 1680699798.7719
MEM 39.218750 1680699798.8775
MEM 39.218750 1680699798.9790
MEM 39.218750 1680699799.0818
MEM 39.218750 1680699799.1872
MEM 39.218750 1680699799.2928
MEM 39.218750 1680699799.3946
MEM 39.218750 1680699799.4993
MEM 39.218750 1680699799.6010
MEM 39.218750 1680699799.7026
MEM 39.218750 1680699799.8079
MEM 39.218750 1680699799.9110
MEM 39.218750 1680699800.0150
MEM 39.218750 1680699800.1196
MEM 39.218750 1680699800.2219
MEM 39.218750 1680699800.3274
MEM 39.218750 1680699800.4327
MEM 39.218750 1680699800.5362
MEM 39.218750 1680699800.6384
MEM 39.218750 1680699800.7391
MEM 39.218750 1680699800.8435
MEM 39.218750 1680699800.9476
MEM 39.218750 1680699801.0526
MEM 39.218750 1680699801.1581
MEM 39.218750 1680699801.2598
MEM 39.218750 1680699801.3657
MEM 39.218750 1680699801.4684
MEM 39.218750 1680699801.5692
MEM 39.218750 1680699801.6739
MEM 39.218750 1680699801.7791
MEM 39.218750 1680699801.8804
MEM 39.218750 1680699801.9845
MEM 39.218750 1680699802.0867
MEM 39.218750 1680699802.1895
MEM 39.218750 1680699802.2934
MEM 39.218750 1680699802.3979
MEM 39.218750 1680699802.5038
MEM 39.218750 1680699802.6045
MEM 39.218750 1680699802.7074
MEM 39.218750 1680699802.8096
MEM 39.218750 1680699802.9105
MEM 39.218750 1680699803.0150
MEM 39.218750 1680699803.1191
MEM 39.218750 1680699803.2240
MEM 39.218750 1680699803.3286
MEM 39.218750 1680699803.4325
MEM 39.218750 1680699803.5355
MEM 39.218750 1680699803.6399
MEM 39.218750 1680699803.7452
MEM 39.218750 1680699803.8521
MEM 39.218750 1680699803.9561
MEM 39.218750 1680699804.0616
MEM 39.218750 1680699804.1646
MEM 39.218750 1680699804.2699
MEM 39.218750 1680699804.3754
MEM 39.218750 1680699804.4770
MEM 39.218750 1680699804.5806
MEM 39.218750 1680699804.6811
MEM 39.218750 1680699804.7862
MEM 39.218750 1680699804.8914
MEM 39.218750 1680699804.9966
MEM 39.218750 1680699805.1020
MEM 39.218750 1680699805.2034
MEM 39.218750 1680699805.3071
MEM 39.218750 1680699805.4111
MEM 39.218750 1680699805.5163
MEM 39.218750 1680699805.6218
MEM 39.218750 1680699805.7224
MEM 39.218750 1680699805.8231
MEM 39.218750 1680699805.9271
MEM 39.218750 1680699806.0283
MEM 39.218750 1680699806.1327
MEM 39.218750 1680699806.2385
MEM 39.218750 1680699806.3434
MEM 39.218750 1680699806.4452
MEM 39.218750 1680699806.5475
MEM 39.218750 1680699806.6519
MEM 39.218750 1680699806.7546
MEM 39.218750 1680699806.8593
MEM 39.218750 1680699806.9643
MEM 39.218750 1680699807.0656
MEM 39.218750 1680699807.1708
MEM 39.218750 1680699807.2759
MEM 39.218750 1680699807.3800
MEM 39.218750 1680699807.4856
MEM 39.218750 1680699807.5876
MEM 39.218750 1680699807.6932
MEM 39.218750 1680699807.7970
MEM 39.218750 1680699807.9022
MEM 39.218750 1680699808.0074
MEM 39.218750 1680699808.1088
MEM 39.218750 1680699808.2123
MEM 39.218750 1680699808.3179
MEM 39.218750 1680699808.4203
MEM 39.218750 1680699808.5259
MEM 39.218750 1680699808.6284
MEM 39.218750 1680699808.7308
MEM 39.218750 1680699808.8359
MEM 39.218750 1680699808.9403
MEM 39.218750 1680699809.0442
MEM 39.218750 1680699809.1452
MEM 39.218750 1680699809.2474
MEM 39.218750 1680699809.3516
MEM 39.218750 1680699809.4530
MEM 39.218750 1680699809.5548
MEM 39.218750 1680699809.6572
MEM 39.218750 1680699809.7633
MEM 39.218750 1680699809.8658
MEM 39.218750 1680699809.9704
MEM 39.218750 1680699810.0750
MEM 39.218750 1680699810.1807
MEM 39.218750 1680699810.2827
MEM 39.218750 1680699810.3885
MEM 39.218750 1680699810.4931
MEM 39.218750 1680699810.5945
MEM 39.218750 1680699810.6969
MEM 39.218750 1680699810.8025
MEM 39.218750 1680699810.9081
MEM 39.218750 1680699811.0097
MEM 39.218750 1680699811.1107
MEM 39.218750 1680699811.2133
MEM 39.218750 1680699811.3153
MEM 39.218750 1680699811.4197
MEM 39.218750 1680699811.5243
MEM 39.218750 1680699811.6256
MEM 39.218750 1680699811.7298
MEM 39.218750 1680699811.8360
MEM 39.218750 1680699811.9377
MEM 39.218750 1680699812.0432
MEM 39.218750 1680699812.1484
MEM 39.218750 1680699812.2527
MEM 39.218750 1680699812.3579
MEM 39.218750 1680699812.4631
MEM 39.218750 1680699812.5683
MEM 39.218750 1680699812.6735
MEM 39.218750 1680699812.7783
MEM 39.218750 1680699812.8792
MEM 39.218750 1680699812.9822
MEM 39.218750 1680699813.0856
MEM 39.218750 1680699813.1880
MEM 39.218750 1680699813.2933
MEM 39.218750 1680699813.3983
MEM 39.218750 1680699813.5017
MEM 39.218750 1680699813.6062
MEM 39.218750 1680699813.7104
MEM 39.218750 1680699813.8154
MEM 39.218750 1680699813.9174
MEM 39.218750 1680699814.0232
MEM 39.218750 1680699814.1287
MEM 39.218750 1680699814.2348
MEM 39.218750 1680699814.3392
MEM 39.218750 1680699814.4420
MEM 39.218750 1680699814.5457
MEM 39.218750 1680699814.6474
MEM 39.218750 1680699814.7497
MEM 39.218750 1680699814.8520
MEM 39.218750 1680699814.9539
MEM 39.218750 1680699815.0567
MEM 39.218750 1680699815.1587
MEM 39.218750 1680699815.2639
MEM 39.218750 1680699815.3649
MEM 39.218750 1680699815.4698
MEM 39.218750 1680699815.5735
MEM 39.218750 1680699815.6769
MEM 39.218750 1680699815.7803
MEM 39.218750 1680699815.8858
MEM 39.218750 1680699815.9893
MEM 39.218750 1680699816.0979
MEM 39.218750 1680699816.2004
MEM 39.218750 1680699816.3026
MEM 39.218750 1680699816.4058
MEM 39.218750 1680699816.5076
MEM 39.218750 1680699816.6137
MEM 39.218750 1680699816.7181
MEM 39.218750 1680699816.8222
MEM 39.218750 1680699816.9286
MEM 39.218750 1680699817.0314
MEM 39.218750 1680699817.1372
MEM 39.218750 1680699817.2389
MEM 39.218750 1680699817.3405
MEM 39.218750 1680699817.4416
MEM 39.218750 1680699817.5464
MEM 39.218750 1680699817.6503
MEM 39.218750 1680699817.7560
MEM 39.218750 1680699817.8603
MEM 39.218750 1680699817.9615
MEM 39.218750 1680699818.0630
MEM 39.218750 1680699818.1637
MEM 39.218750 1680699818.2677
MEM 39.218750 1680699818.3732
MEM 39.218750 1680699818.4824
MEM 39.218750 1680699818.5876
MEM 39.218750 1680699818.6900
MEM 39.218750 1680699818.7908
MEM 39.218750 1680699818.8960
MEM 39.218750 1680699818.9999
MEM 39.218750 1680699819.1020
MEM 39.218750 1680699819.2038
MEM 39.218750 1680699819.3081
MEM 39.218750 1680699819.4198
MEM 39.218750 1680699819.5230
MEM 39.218750 1680699819.6290
MEM 39.218750 1680699819.7332
MEM 39.218750 1680699819.8344
MEM 39.218750 1680699819.9411
MEM 39.218750 1680699820.0464
MEM 39.218750 1680699820.1516
MEM 39.218750 1680699820.2568
MEM 39.218750 1680699820.3579
MEM 39.218750 1680699820.4595
MEM 39.218750 1680699820.5655
MEM 39.218750 1680699820.6705
MEM 39.218750 1680699820.7757
MEM 39.218750 1680699820.8766
MEM 39.218750 1680699820.9819
MEM 39.218750 1680699821.0828
MEM 39.218750 1680699821.1877
MEM 39.218750 1680699821.2895
MEM 39.218750 1680699821.3931
MEM 39.218750 1680699821.4980
MEM 39.218750 1680699821.6034
MEM 39.218750 1680699821.7085
MEM 39.218750 1680699821.8138
MEM 39.218750 1680699821.9151
MEM 39.218750 1680699822.0227
MEM 39.218750 1680699822.1257
MEM 39.218750 1680699822.2310
MEM 39.218750 1680699822.3356
MEM 39.218750 1680699822.4384
MEM 39.218750 1680699822.5439
MEM 39.218750 1680699822.6453
MEM 39.218750 1680699822.7479
MEM 39.218750 1680699822.8485
MEM 39.218750 1680699822.9539
MEM 39.218750 1680699823.0569
MEM 39.218750 1680699823.1608
MEM 39.218750 1680699823.2662
MEM 39.218750 1680699823.3674
MEM 39.218750 1680699823.4723
MEM 39.218750 1680699823.5760
MEM 39.218750 1680699823.6803
MEM 39.218750 1680699823.7811
MEM 39.218750 1680699823.8818
MEM 39.218750 1680699823.9840
MEM 39.218750 1680699824.0888
MEM 39.218750 1680699824.1920
MEM 39.218750 1680699824.2973
MEM 39.218750 1680699824.4020
MEM 39.218750 1680699824.5057
MEM 39.218750 1680699824.6099
MEM 39.218750 1680699824.7111
MEM 39.218750 1680699824.8158
MEM 39.218750 1680699824.9208
MEM 39.218750 1680699825.0275
MEM 39.218750 1680699825.1307
MEM 39.218750 1680699825.2352
MEM 39.218750 1680699825.3357
MEM 39.218750 1680699825.4396
MEM 39.218750 1680699825.5403
MEM 39.218750 1680699825.6417
MEM 39.218750 1680699825.7441
MEM 39.218750 1680699825.8462
MEM 39.218750 1680699825.9516
MEM 39.218750 1680699826.0530
MEM 39.218750 1680699826.1569
MEM 39.218750 1680699826.2619
MEM 39.218750 1680699826.3635
MEM 39.218750 1680699826.4693
MEM 39.218750 1680699826.5704
MEM 39.218750 1680699826.6759
MEM 39.218750 1680699826.7812
MEM 39.218750 1680699826.8831
MEM 39.218750 1680699826.9837
MEM 39.218750 1680699827.0880
MEM 39.218750 1680699827.1926
MEM 39.218750 1680699827.2976
MEM 39.218750 1680699827.4018
MEM 39.218750 1680699827.5042
MEM 39.218750 1680699827.6089
MEM 39.218750 1680699827.7142
MEM 39.218750 1680699827.8196
MEM 39.218750 1680699827.9240
MEM 39.218750 1680699828.0289
MEM 39.218750 1680699828.1343
MEM 39.218750 1680699828.2395
MEM 39.218750 1680699828.3448
MEM 39.218750 1680699828.4474
MEM 39.218750 1680699828.5493
MEM 39.218750 1680699828.6523
MEM 39.218750 1680699828.7528
MEM 39.218750 1680699828.8574
MEM 39.218750 1680699828.9624
MEM 39.218750 1680699829.0666
MEM 39.218750 1680699829.1714
MEM 39.218750 1680699829.2757
MEM 39.218750 1680699829.3815
MEM 39.218750 1680699829.4837
MEM 39.218750 1680699829.5876
MEM 39.218750 1680699829.6896
MEM 39.218750 1680699829.7941
MEM 39.218750 1680699829.8986
MEM 39.218750 1680699830.0029
MEM 39.218750 1680699830.1075
MEM 39.218750 1680699830.2115
MEM 39.218750 1680699830.3123
MEM 39.218750 1680699830.4151
MEM 39.218750 1680699830.5202
MEM 39.218750 1680699830.6240
MEM 39.218750 1680699830.7260
MEM 39.218750 1680699830.8271
MEM 39.218750 1680699830.9325
MEM 39.218750 1680699831.0332
MEM 39.218750 1680699831.1341
MEM 39.218750 1680699831.2394
MEM 39.218750 1680699831.3434
MEM 39.218750 1680699831.4489
MEM 39.218750 1680699831.5535
MEM 39.218750 1680699831.6589
MEM 39.218750 1680699831.7641
MEM 39.218750 1680699831.8694
MEM 39.218750 1680699831.9716
MEM 39.218750 1680699832.0769
MEM 39.218750 1680699832.1823
MEM 39.218750 1680699832.2837
MEM 39.218750 1680699832.3895
MEM 39.218750 1680699832.4921
MEM 39.218750 1680699832.5928
MEM 39.218750 1680699832.6957
MEM 39.218750 1680699832.7985
MEM 39.218750 1680699832.9002
MEM 39.218750 1680699833.0037
MEM 39.218750 1680699833.1047
MEM 39.218750 1680699833.2089
MEM 39.218750 1680699833.3097
MEM 39.218750 1680699833.4120
MEM 39.218750 1680699833.5128
MEM 39.218750 1680699833.6182
MEM 39.218750 1680699833.7208
MEM 39.218750 1680699833.8244
MEM 39.218750 1680699833.9281
MEM 39.218750 1680699834.0329
MEM 39.218750 1680699834.1385
MEM 39.218750 1680699834.2438
MEM 39.218750 1680699834.3473
MEM 39.218750 1680699834.4492
MEM 39.218750 1680699834.5535
MEM 39.218750 1680699834.6550
MEM 39.218750 1680699834.7561
MEM 39.218750 1680699834.8599
MEM 39.218750 1680699834.9653
MEM 39.218750 1680699835.0662
MEM 39.218750 1680699835.1687
MEM 39.218750 1680699835.2722
MEM 39.218750 1680699835.3736
MEM 39.218750 1680699835.4763
MEM 39.218750 1680699835.5786
MEM 39.218750 1680699835.6840
MEM 39.218750 1680699835.7895
MEM 39.218750 1680699835.8917
MEM 39.218750 1680699835.9970
MEM 39.218750 1680699836.1010
MEM 39.218750 1680699836.2058
MEM 39.218750 1680699836.3099
MEM 39.218750 1680699836.4153
MEM 39.218750 1680699836.5207
MEM 39.218750 1680699836.6217
MEM 39.218750 1680699836.7266
MEM 39.218750 1680699836.8285
MEM 39.218750 1680699836.9290
MEM 39.218750 1680699837.0312
MEM 39.218750 1680699837.1356
MEM 39.218750 1680699837.2399
MEM 39.218750 1680699837.3422
MEM 39.218750 1680699837.4473
MEM 39.218750 1680699837.5518
MEM 39.218750 1680699837.6559
MEM 39.218750 1680699837.7602
MEM 39.218750 1680699837.8657
MEM 39.218750 1680699837.9666
MEM 39.218750 1680699838.0695
MEM 39.218750 1680699838.1714
MEM 39.218750 1680699838.2738
MEM 39.218750 1680699838.3767
MEM 39.218750 1680699838.4808
MEM 39.218750 1680699838.5837
MEM 39.218750 1680699838.6850
MEM 39.218750 1680699838.7868
MEM 39.218750 1680699838.8880
MEM 39.218750 1680699838.9895
MEM 39.218750 1680699839.0948
MEM 39.218750 1680699839.1998
MEM 39.218750 1680699839.3043
MEM 39.218750 1680699839.4091
MEM 39.218750 1680699839.5113
MEM 39.218750 1680699839.6135
MEM 39.218750 1680699839.7185
MEM 39.218750 1680699839.8238
MEM 39.218750 1680699839.9251
MEM 39.218750 1680699840.0304
MEM 39.218750 1680699840.1314
MEM 39.218750 1680699840.2322
MEM 39.218750 1680699840.3352
MEM 39.218750 1680699840.4359
MEM 39.218750 1680699840.5399
MEM 39.218750 1680699840.6448
MEM 39.218750 1680699840.7475
MEM 39.218750 1680699840.8504
MEM 39.218750 1680699840.9521
MEM 39.218750 1680699841.0576
MEM 39.218750 1680699841.1611
MEM 39.218750 1680699841.2635
MEM 39.218750 1680699841.3658
MEM 39.218750 1680699841.4678
MEM 39.218750 1680699841.5703
MEM 39.218750 1680699841.6713
MEM 39.218750 1680699841.7718
MEM 39.218750 1680699841.8766
MEM 39.218750 1680699841.9810
MEM 39.218750 1680699842.0838
MEM 39.218750 1680699842.1882
MEM 39.218750 1680699842.2927
MEM 39.218750 1680699842.3941
MEM 39.218750 1680699842.4998
MEM 39.218750 1680699842.6007
MEM 39.218750 1680699842.7065
MEM 39.218750 1680699842.8087
MEM 39.218750 1680699842.9119
MEM 39.218750 1680699843.0160
MEM 39.218750 1680699843.1213
MEM 39.218750 1680699843.2228
MEM 39.218750 1680699843.3273
MEM 39.218750 1680699843.4320
MEM 39.218750 1680699843.5338
MEM 39.218750 1680699843.6359
MEM 39.218750 1680699843.7419
MEM 39.218750 1680699843.8432
MEM 39.218750 1680699843.9439
MEM 39.218750 1680699844.0493
MEM 39.218750 1680699844.1544
MEM 39.218750 1680699844.2553
MEM 39.218750 1680699844.3559
MEM 39.218750 1680699844.4587
MEM 39.218750 1680699844.5602
MEM 39.218750 1680699844.6651
MEM 39.218750 1680699844.7685
MEM 39.218750 1680699844.8729
MEM 39.218750 1680699844.9751
MEM 39.218750 1680699845.0801
MEM 39.218750 1680699845.1852
MEM 39.218750 1680699845.2896
MEM 39.218750 1680699845.3941
MEM 39.218750 1680699845.4981
MEM 39.218750 1680699845.6043
MEM 39.218750 1680699845.7052
MEM 39.218750 1680699845.8102
MEM 39.218750 1680699845.9120
MEM 39.218750 1680699846.0150
MEM 39.218750 1680699846.1175
MEM 39.218750 1680699846.2180
MEM 39.218750 1680699846.3186
MEM 39.218750 1680699846.4223
MEM 39.218750 1680699846.5272
MEM 39.218750 1680699846.6281
MEM 39.218750 1680699846.7304
MEM 39.218750 1680699846.8329
MEM 39.218750 1680699846.9341
MEM 39.218750 1680699847.0389
MEM 39.218750 1680699847.1444
MEM 39.218750 1680699847.2468
MEM 39.218750 1680699847.3521
MEM 39.218750 1680699847.4539
MEM 39.218750 1680699847.5569
MEM 39.218750 1680699847.6583
MEM 39.218750 1680699847.7607
MEM 39.218750 1680699847.8632
MEM 39.218750 1680699847.9690
MEM 39.218750 1680699848.0731
MEM 39.218750 1680699848.1787
MEM 39.218750 1680699848.2809
MEM 39.218750 1680699848.3852
MEM 39.218750 1680699848.4875
MEM 39.218750 1680699848.5902
MEM 39.218750 1680699848.6935
MEM 39.218750 1680699848.7973
MEM 39.218750 1680699848.9026
MEM 39.218750 1680699849.0084
MEM 39.218750 1680699849.1112
MEM 39.218750 1680699849.2162
MEM 39.218750 1680699849.3212
MEM 39.218750 1680699849.4244
MEM 39.218750 1680699849.5291
MEM 39.218750 1680699849.6320
MEM 39.218750 1680699849.7379
MEM 39.218750 1680699849.8432
MEM 39.218750 1680699849.9443
MEM 39.218750 1680699850.0472
MEM 39.218750 1680699850.1477
MEM 39.218750 1680699850.2531
MEM 39.218750 1680699850.3587
MEM 39.218750 1680699850.4614
MEM 39.218750 1680699850.5656
MEM 39.218750 1680699850.6677
MEM 39.218750 1680699850.7725
MEM 39.218750 1680699850.8734
MEM 39.218750 1680699850.9790
MEM 39.218750 1680699851.0843
MEM 39.218750 1680699851.1888
MEM 39.218750 1680699851.2937
MEM 39.218750 1680699851.3964
MEM 39.218750 1680699851.4985
MEM 39.218750 1680699851.5994
MEM 39.218750 1680699851.7015
MEM 39.218750 1680699851.8024
MEM 39.218750 1680699851.9074
MEM 39.218750 1680699852.0134
MEM 39.218750 1680699852.1190
MEM 39.218750 1680699852.2221
MEM 39.218750 1680699852.3268
MEM 39.218750 1680699852.4292
MEM 39.218750 1680699852.5321
MEM 39.218750 1680699852.6360
MEM 39.218750 1680699852.7414
MEM 39.218750 1680699852.8441
MEM 39.218750 1680699852.9489
MEM 39.218750 1680699853.0545
MEM 39.218750 1680699853.1599
MEM 39.218750 1680699853.2644
MEM 39.218750 1680699853.3674
MEM 39.218750 1680699853.4702
MEM 39.218750 1680699853.5719
MEM 39.218750 1680699853.6755
MEM 39.218750 1680699853.7801
MEM 39.218750 1680699853.8853
MEM 39.218750 1680699853.9883
MEM 39.218750 1680699854.0907
MEM 39.218750 1680699854.1961
MEM 39.218750 1680699854.2979
MEM 39.218750 1680699854.4004
MEM 39.218750 1680699854.5028
MEM 39.218750 1680699854.6083
MEM 39.218750 1680699854.7138
MEM 39.218750 1680699854.8177
MEM 39.218750 1680699854.9217
MEM 39.218750 1680699855.0275
MEM 39.218750 1680699855.1313
MEM 39.218750 1680699855.2325
MEM 39.218750 1680699855.3389
MEM 39.218750 1680699855.4444
MEM 39.218750 1680699855.5482
MEM 39.218750 1680699855.6507
MEM 39.218750 1680699855.7530
MEM 39.218750 1680699855.8565
MEM 39.218750 1680699855.9598
MEM 39.218750 1680699856.0604
MEM 39.218750 1680699856.1658
MEM 39.218750 1680699856.2691
MEM 39.218750 1680699856.3721
MEM 39.218750 1680699856.4763
MEM 39.218750 1680699856.5800
MEM 39.218750 1680699856.6809
MEM 39.218750 1680699856.7848
MEM 39.218750 1680699856.8871
MEM 39.218750 1680699856.9897
MEM 39.218750 1680699857.0928
MEM 39.218750 1680699857.1971
MEM 39.218750 1680699857.3003
MEM 39.218750 1680699857.4009
MEM 39.218750 1680699857.5040
MEM 39.218750 1680699857.6075
MEM 39.218750 1680699857.7100
MEM 39.218750 1680699857.8125
MEM 39.218750 1680699857.9164
MEM 39.218750 1680699858.0215
MEM 39.218750 1680699858.1242
MEM 39.218750 1680699858.2252
MEM 39.218750 1680699858.3266
MEM 39.218750 1680699858.4319
MEM 39.218750 1680699858.5373
MEM 39.218750 1680699858.6383
MEM 39.218750 1680699858.7402
MEM 39.218750 1680699858.8452
MEM 39.218750 1680699858.9477
MEM 39.218750 1680699859.0483
MEM 39.218750 1680699859.1524
MEM 39.218750 1680699859.2569
MEM 39.218750 1680699859.3591
MEM 39.218750 1680699859.4615
MEM 39.218750 1680699859.5637
MEM 39.218750 1680699859.6665
MEM 39.218750 1680699859.7705
MEM 39.218750 1680699859.8732
MEM 39.218750 1680699859.9783
MEM 39.218750 1680699860.0836
MEM 39.218750 1680699860.1884
MEM 39.218750 1680699860.2912
MEM 39.218750 1680699860.3985
MEM 39.218750 1680699860.5023
MEM 39.218750 1680699860.6049
MEM 39.218750 1680699860.7095
MEM 39.218750 1680699860.8125
MEM 39.218750 1680699860.9168
MEM 39.218750 1680699861.0210
MEM 39.218750 1680699861.1263
MEM 39.218750 1680699861.2283
MEM 39.218750 1680699861.3305
MEM 39.218750 1680699861.4359
MEM 39.218750 1680699861.5395
MEM 39.218750 1680699861.6448
MEM 39.218750 1680699861.7504
MEM 39.218750 1680699861.8536
MEM 39.218750 1680699861.9581
MEM 39.218750 1680699862.0614
MEM 39.218750 1680699862.1634
MEM 39.218750 1680699862.2647
MEM 39.218750 1680699862.3665
MEM 39.218750 1680699862.4672
MEM 39.218750 1680699862.5718
MEM 39.218750 1680699862.6768
MEM 39.218750 1680699862.7787
MEM 39.218750 1680699862.8835
MEM 39.218750 1680699862.9890
MEM 39.218750 1680699863.0901
MEM 39.218750 1680699863.1937
MEM 39.218750 1680699863.2979
MEM 39.218750 1680699863.3998
MEM 39.218750 1680699863.5019
MEM 39.218750 1680699863.6053
MEM 39.218750 1680699863.7105
MEM 39.218750 1680699863.8163
MEM 39.218750 1680699863.9205
MEM 39.218750 1680699864.0255
MEM 39.218750 1680699864.1280
MEM 39.218750 1680699864.2322
MEM 39.218750 1680699864.3363
MEM 39.218750 1680699864.4421
MEM 39.218750 1680699864.5443
MEM 39.218750 1680699864.6474
MEM 39.218750 1680699864.7491
MEM 39.218750 1680699864.8547
MEM 39.218750 1680699864.9576
MEM 39.218750 1680699865.0606
MEM 39.218750 1680699865.1617
MEM 39.218750 1680699865.2640
MEM 39.218750 1680699865.3693
MEM 39.218750 1680699865.4748
MEM 39.218750 1680699865.5782
MEM 39.218750 1680699865.6795
MEM 39.218750 1680699865.7837
MEM 39.218750 1680699865.8894
MEM 39.218750 1680699865.9921
MEM 39.218750 1680699866.0962
MEM 39.218750 1680699866.2047
MEM 39.218750 1680699866.3083
MEM 39.218750 1680699866.4127
MEM 39.218750 1680699866.5175
MEM 39.218750 1680699866.6194
MEM 39.218750 1680699866.7241
MEM 39.218750 1680699866.8298
MEM 39.218750 1680699866.9341
MEM 39.218750 1680699867.0380
MEM 39.218750 1680699867.1418
MEM 39.218750 1680699867.2453
MEM 39.218750 1680699867.3510
MEM 39.218750 1680699867.4565
MEM 39.218750 1680699867.5589
MEM 39.218750 1680699867.6612
MEM 39.218750 1680699867.7631
MEM 39.218750 1680699867.8687
MEM 39.218750 1680699867.9706
MEM 39.218750 1680699868.0742
MEM 39.218750 1680699868.1765
MEM 39.218750 1680699868.2815
MEM 39.218750 1680699868.3874
MEM 39.218750 1680699868.4930
MEM 39.218750 1680699868.5959
MEM 39.218750 1680699868.7032
MEM 39.218750 1680699868.8060
MEM 39.218750 1680699868.9066
MEM 39.218750 1680699869.0084
MEM 39.218750 1680699869.1140
MEM 39.218750 1680699869.2195
MEM 39.218750 1680699869.3240
MEM 39.218750 1680699869.4311
MEM 39.218750 1680699869.5339
MEM 39.218750 1680699869.6379
MEM 39.218750 1680699869.7391
MEM 39.218750 1680699869.8417
MEM 39.218750 1680699869.9470
MEM 39.218750 1680699870.0483
MEM 39.218750 1680699870.1527
MEM 39.218750 1680699870.2539
MEM 39.218750 1680699870.3590
MEM 39.218750 1680699870.4630
MEM 39.218750 1680699870.5658
MEM 39.218750 1680699870.6703
MEM 39.218750 1680699870.7719
MEM 39.218750 1680699870.8735
MEM 39.218750 1680699870.9786
MEM 39.218750 1680699871.0800
MEM 39.218750 1680699871.1854
MEM 39.218750 1680699871.2907
MEM 39.218750 1680699871.3942
MEM 39.218750 1680699871.4998
MEM 39.218750 1680699871.6047
MEM 39.218750 1680699871.7054
MEM 39.218750 1680699871.8111
MEM 39.218750 1680699871.9150
MEM 39.218750 1680699872.0203
MEM 39.218750 1680699872.1261
MEM 39.218750 1680699872.2319
MEM 39.218750 1680699872.3348
MEM 39.218750 1680699872.4395
MEM 39.218750 1680699872.5445
MEM 39.218750 1680699872.6450
MEM 39.218750 1680699872.7511
MEM 39.218750 1680699872.8529
MEM 39.218750 1680699872.9569
MEM 39.218750 1680699873.0605
MEM 39.218750 1680699873.1652
MEM 39.218750 1680699873.2695
MEM 39.218750 1680699873.3723
MEM 39.218750 1680699873.4778
MEM 39.218750 1680699873.5815
MEM 39.218750 1680699873.6858
MEM 39.218750 1680699873.7879
MEM 39.218750 1680699873.8892
MEM 39.218750 1680699873.9945
MEM 39.218750 1680699874.0986
MEM 39.218750 1680699874.2036
MEM 39.218750 1680699874.3058
MEM 39.218750 1680699874.4111
MEM 39.218750 1680699874.5141
MEM 39.218750 1680699874.6189
MEM 39.218750 1680699874.7247
MEM 39.218750 1680699874.8299
MEM 39.218750 1680699874.9321
MEM 39.218750 1680699875.0369
MEM 39.218750 1680699875.1390
MEM 39.218750 1680699875.2441
MEM 39.218750 1680699875.3490
MEM 39.218750 1680699875.4526
MEM 39.218750 1680699875.5537
MEM 39.218750 1680699875.6590
MEM 39.218750 1680699875.7641
MEM 39.218750 1680699875.8666
MEM 39.218750 1680699875.9670
MEM 39.218750 1680699876.0722
MEM 39.218750 1680699876.1753
MEM 39.218750 1680699876.2759
MEM 39.218750 1680699876.3811
MEM 39.218750 1680699876.4862
MEM 39.218750 1680699876.5914
MEM 39.218750 1680699876.6923
MEM 39.218750 1680699876.7978
MEM 39.218750 1680699876.9030
MEM 39.218750 1680699877.0082
MEM 39.218750 1680699877.1123
MEM 39.218750 1680699877.2174
MEM 39.218750 1680699877.3226
MEM 39.218750 1680699877.4272
MEM 39.218750 1680699877.5311
MEM 39.218750 1680699877.6335
MEM 39.218750 1680699877.7387
MEM 39.218750 1680699877.8448
MEM 39.218750 1680699877.9500
MEM 39.218750 1680699878.0554
MEM 39.218750 1680699878.1592
MEM 39.218750 1680699878.2644
MEM 39.218750 1680699878.3696
MEM 39.218750 1680699878.4750
MEM 39.218750 1680699878.5783
MEM 39.218750 1680699878.6824
MEM 39.218750 1680699878.7866
MEM 39.218750 1680699878.8918
MEM 39.218750 1680699878.9928
MEM 39.218750 1680699879.0982
MEM 39.218750 1680699879.2007
MEM 39.218750 1680699879.3018
MEM 39.218750 1680699879.4077
MEM 39.218750 1680699879.5127
MEM 39.218750 1680699879.6166
MEM 39.218750 1680699879.7191
MEM 39.218750 1680699879.8246
MEM 39.218750 1680699879.9287
MEM 39.218750 1680699880.0339
MEM 39.218750 1680699880.1397
MEM 39.218750 1680699880.2405
MEM 39.218750 1680699880.3430
MEM 39.218750 1680699880.4479
MEM 39.218750 1680699880.5530
MEM 39.218750 1680699880.6537
MEM 39.218750 1680699880.7565
MEM 39.218750 1680699880.8610
MEM 39.218750 1680699880.9654
MEM 39.218750 1680699881.0673
MEM 39.218750 1680699881.1725
MEM 39.218750 1680699881.2742
MEM 39.218750 1680699881.3760
MEM 39.218750 1680699881.4780
MEM 39.218750 1680699881.5819
MEM 39.218750 1680699881.6838
MEM 39.218750 1680699881.7886
MEM 39.218750 1680699881.8928
MEM 39.218750 1680699881.9974
MEM 39.218750 1680699882.1014
MEM 39.218750 1680699882.2037
MEM 39.218750 1680699882.3088
MEM 39.218750 1680699882.4141
MEM 39.218750 1680699882.5192
MEM 39.218750 1680699882.6233
MEM 39.218750 1680699882.7278
MEM 39.218750 1680699882.8330
MEM 39.218750 1680699882.9364
MEM 39.218750 1680699883.0418
MEM 39.218750 1680699883.1431
MEM 39.218750 1680699883.2484
